,run_ID,crop,p,c1,c2,fertilizer subsidy (%),land area (ha),yield (kg/ha),production (kg),Nfert (kg/ha)
5052,38eb78d6-416f-45a7-be49-9fbfc8cdbf65,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5053,38eb78d6-416f-45a7-be49-9fbfc8cdbf65,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5054,38eb78d6-416f-45a7-be49-9fbfc8cdbf65,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5055,457a64b3-d6f3-4cd4-88ca-4274c3160a4a,cassava,50,30,-20,50,1199478,119.56,143408217.17,3424215.49
5056,457a64b3-d6f3-4cd4-88ca-4274c3160a4a,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5057,457a64b3-d6f3-4cd4-88ca-4274c3160a4a,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5058,457a64b3-d6f3-4cd4-88ca-4274c3160a4a,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5059,457a64b3-d6f3-4cd4-88ca-4274c3160a4a,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5060,738e3f41-42c3-43e9-b3c0-c7dfcac23a74,cassava,-50,30,-10,50,1199478,119.56,143408217.17,3424215.49
5061,738e3f41-42c3-43e9-b3c0-c7dfcac23a74,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5062,738e3f41-42c3-43e9-b3c0-c7dfcac23a74,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5063,738e3f41-42c3-43e9-b3c0-c7dfcac23a74,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5064,738e3f41-42c3-43e9-b3c0-c7dfcac23a74,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5065,c295343f-71d4-44cd-88ce-92b7856ca491,cassava,-40,30,-10,50,1199478,119.56,143408217.17,3424215.49
5066,c295343f-71d4-44cd-88ce-92b7856ca491,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5067,c295343f-71d4-44cd-88ce-92b7856ca491,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5068,c295343f-71d4-44cd-88ce-92b7856ca491,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5069,c295343f-71d4-44cd-88ce-92b7856ca491,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5070,c301b888-f232-46da-801a-a42858e305ab,cassava,-30,30,-10,50,1199478,119.56,143408217.17,3424215.49
5071,c301b888-f232-46da-801a-a42858e305ab,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5072,c301b888-f232-46da-801a-a42858e305ab,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5073,c301b888-f232-46da-801a-a42858e305ab,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5074,c301b888-f232-46da-801a-a42858e305ab,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5075,c0f1748f-49ce-47ad-a107-485f51c0dc8f,cassava,-20,30,-10,50,1199478,119.56,143408217.17,3424215.49
5076,c0f1748f-49ce-47ad-a107-485f51c0dc8f,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5077,c0f1748f-49ce-47ad-a107-485f51c0dc8f,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5078,c0f1748f-49ce-47ad-a107-485f51c0dc8f,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5079,c0f1748f-49ce-47ad-a107-485f51c0dc8f,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5080,88614a04-f8a9-4add-8b49-6c4813d514eb,cassava,-10,30,-10,50,1199478,119.56,143408217.17,3424215.49
5081,88614a04-f8a9-4add-8b49-6c4813d514eb,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5082,88614a04-f8a9-4add-8b49-6c4813d514eb,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5083,88614a04-f8a9-4add-8b49-6c4813d514eb,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5084,88614a04-f8a9-4add-8b49-6c4813d514eb,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5085,faa1500f-df6e-40bb-b0d8-4df254fe3aaa,cassava,0,30,-10,50,1199478,119.56,143408217.17,3424215.49
5086,faa1500f-df6e-40bb-b0d8-4df254fe3aaa,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5087,faa1500f-df6e-40bb-b0d8-4df254fe3aaa,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5088,faa1500f-df6e-40bb-b0d8-4df254fe3aaa,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5089,faa1500f-df6e-40bb-b0d8-4df254fe3aaa,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5090,94852fbb-f142-471c-85ac-27df481e2085,cassava,10,30,-10,50,1199478,119.56,143408217.17,3424215.49
5091,94852fbb-f142-471c-85ac-27df481e2085,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5092,94852fbb-f142-471c-85ac-27df481e2085,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5093,94852fbb-f142-471c-85ac-27df481e2085,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5094,94852fbb-f142-471c-85ac-27df481e2085,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5095,ddd38a1c-9be0-4d44-a15e-fbf5562bdbe9,cassava,20,30,-10,50,1199478,119.56,143408217.17,3424215.49
5096,ddd38a1c-9be0-4d44-a15e-fbf5562bdbe9,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5097,ddd38a1c-9be0-4d44-a15e-fbf5562bdbe9,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5098,ddd38a1c-9be0-4d44-a15e-fbf5562bdbe9,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5099,ddd38a1c-9be0-4d44-a15e-fbf5562bdbe9,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5100,b71eb4e2-7b06-4308-8ba9-7ab052440618,cassava,30,30,-10,50,1199478,119.56,143408217.17,3424215.49
5101,b71eb4e2-7b06-4308-8ba9-7ab052440618,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5102,b71eb4e2-7b06-4308-8ba9-7ab052440618,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5103,b71eb4e2-7b06-4308-8ba9-7ab052440618,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5104,b71eb4e2-7b06-4308-8ba9-7ab052440618,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5105,d0ce570d-14cd-4605-a6d2-54ac53687f26,cassava,40,30,-10,50,1199478,119.56,143408217.17,3424215.49
5106,d0ce570d-14cd-4605-a6d2-54ac53687f26,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5107,d0ce570d-14cd-4605-a6d2-54ac53687f26,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5108,d0ce570d-14cd-4605-a6d2-54ac53687f26,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5109,d0ce570d-14cd-4605-a6d2-54ac53687f26,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5110,ad8b3acc-8234-4776-a31a-5eff11230d61,cassava,50,30,-10,50,1199478,119.56,143408217.17,3424215.49
5111,ad8b3acc-8234-4776-a31a-5eff11230d61,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5112,ad8b3acc-8234-4776-a31a-5eff11230d61,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5113,ad8b3acc-8234-4776-a31a-5eff11230d61,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5114,ad8b3acc-8234-4776-a31a-5eff11230d61,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5115,587cbe93-acdb-416b-a194-6f9995228437,cassava,-50,30,0,50,1199478,119.56,143408217.17,3424215.49
5116,587cbe93-acdb-416b-a194-6f9995228437,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5117,587cbe93-acdb-416b-a194-6f9995228437,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5118,587cbe93-acdb-416b-a194-6f9995228437,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5119,587cbe93-acdb-416b-a194-6f9995228437,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5120,8c03ff70-d0b9-4d08-b2f2-32c2208d93ba,cassava,-40,30,0,50,1199478,119.56,143408217.17,3424215.49
5121,8c03ff70-d0b9-4d08-b2f2-32c2208d93ba,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5122,8c03ff70-d0b9-4d08-b2f2-32c2208d93ba,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5123,8c03ff70-d0b9-4d08-b2f2-32c2208d93ba,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5124,8c03ff70-d0b9-4d08-b2f2-32c2208d93ba,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5125,e3d18d27-7d4f-4b5f-815d-797785635b7b,cassava,-30,30,0,50,1199478,119.56,143408217.17,3424215.49
5126,e3d18d27-7d4f-4b5f-815d-797785635b7b,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5127,e3d18d27-7d4f-4b5f-815d-797785635b7b,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5128,e3d18d27-7d4f-4b5f-815d-797785635b7b,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5129,e3d18d27-7d4f-4b5f-815d-797785635b7b,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5130,5a79487a-2a53-408c-ad7a-840a86fbc916,cassava,-20,30,0,50,1199478,119.56,143408217.17,3424215.49
5131,5a79487a-2a53-408c-ad7a-840a86fbc916,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5132,5a79487a-2a53-408c-ad7a-840a86fbc916,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5133,5a79487a-2a53-408c-ad7a-840a86fbc916,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5134,5a79487a-2a53-408c-ad7a-840a86fbc916,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5135,ffb5c458-2806-47ae-9c16-362173de876a,cassava,-10,30,0,50,1199478,119.56,143408217.17,3424215.49
5136,ffb5c458-2806-47ae-9c16-362173de876a,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5137,ffb5c458-2806-47ae-9c16-362173de876a,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5138,ffb5c458-2806-47ae-9c16-362173de876a,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5139,ffb5c458-2806-47ae-9c16-362173de876a,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5140,6f90cffa-0c4c-449d-b9e5-cb375a3dff43,cassava,0,30,0,50,1199478,119.56,143408217.17,3424215.49
5141,6f90cffa-0c4c-449d-b9e5-cb375a3dff43,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5142,6f90cffa-0c4c-449d-b9e5-cb375a3dff43,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5143,6f90cffa-0c4c-449d-b9e5-cb375a3dff43,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5144,6f90cffa-0c4c-449d-b9e5-cb375a3dff43,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5145,f773046a-d965-496b-b8e2-7e6b73a42e41,cassava,10,30,0,50,1199478,119.56,143408217.17,3424215.49
5146,f773046a-d965-496b-b8e2-7e6b73a42e41,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5147,f773046a-d965-496b-b8e2-7e6b73a42e41,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5148,f773046a-d965-496b-b8e2-7e6b73a42e41,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5149,f773046a-d965-496b-b8e2-7e6b73a42e41,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5150,8b2ce782-69e9-4a74-8271-b7d78ff2a13e,cassava,20,30,0,50,1199478,119.56,143408217.17,3424215.49
5151,8b2ce782-69e9-4a74-8271-b7d78ff2a13e,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5152,8b2ce782-69e9-4a74-8271-b7d78ff2a13e,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5153,8b2ce782-69e9-4a74-8271-b7d78ff2a13e,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5154,8b2ce782-69e9-4a74-8271-b7d78ff2a13e,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5155,9b71bc05-71f4-4e77-9bf0-b5a22fcbae42,cassava,30,30,0,50,1199478,119.56,143408217.17,3424215.49
5156,9b71bc05-71f4-4e77-9bf0-b5a22fcbae42,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5157,9b71bc05-71f4-4e77-9bf0-b5a22fcbae42,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5158,9b71bc05-71f4-4e77-9bf0-b5a22fcbae42,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5159,9b71bc05-71f4-4e77-9bf0-b5a22fcbae42,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5160,43f18f33-c29f-4e90-bd6f-19c3866111d5,cassava,40,30,0,50,1199478,119.56,143408217.17,3424215.49
5161,43f18f33-c29f-4e90-bd6f-19c3866111d5,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5162,43f18f33-c29f-4e90-bd6f-19c3866111d5,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5163,43f18f33-c29f-4e90-bd6f-19c3866111d5,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5164,43f18f33-c29f-4e90-bd6f-19c3866111d5,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5165,a0df086b-b2b9-4a8e-a80d-a2e3abab417d,cassava,50,30,0,50,1199478,119.56,143408217.17,3424215.49
5166,a0df086b-b2b9-4a8e-a80d-a2e3abab417d,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5167,a0df086b-b2b9-4a8e-a80d-a2e3abab417d,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5168,a0df086b-b2b9-4a8e-a80d-a2e3abab417d,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5169,a0df086b-b2b9-4a8e-a80d-a2e3abab417d,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5170,a011ee03-c1de-4498-ac5c-bf2314b165cf,cassava,-50,30,10,50,1199478,119.56,143408217.17,3424215.49
5171,a011ee03-c1de-4498-ac5c-bf2314b165cf,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5172,a011ee03-c1de-4498-ac5c-bf2314b165cf,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5173,a011ee03-c1de-4498-ac5c-bf2314b165cf,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5174,a011ee03-c1de-4498-ac5c-bf2314b165cf,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5175,301f5c3f-ae93-41b8-b9b3-cc1298ed40e8,cassava,-40,30,10,50,1199478,119.56,143408217.17,3424215.49
5176,301f5c3f-ae93-41b8-b9b3-cc1298ed40e8,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5177,301f5c3f-ae93-41b8-b9b3-cc1298ed40e8,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5178,301f5c3f-ae93-41b8-b9b3-cc1298ed40e8,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5179,301f5c3f-ae93-41b8-b9b3-cc1298ed40e8,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5180,44a7afe3-90d8-48aa-a494-bcc550fa0766,cassava,-30,30,10,50,1199478,119.56,143408217.17,3424215.49
5181,44a7afe3-90d8-48aa-a494-bcc550fa0766,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5182,44a7afe3-90d8-48aa-a494-bcc550fa0766,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5183,44a7afe3-90d8-48aa-a494-bcc550fa0766,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5184,44a7afe3-90d8-48aa-a494-bcc550fa0766,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5185,172c6cf7-329f-47b1-8db6-8b4a0a2c7923,cassava,-20,30,10,50,1199478,119.56,143408217.17,3424215.49
5186,172c6cf7-329f-47b1-8db6-8b4a0a2c7923,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5187,172c6cf7-329f-47b1-8db6-8b4a0a2c7923,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5188,172c6cf7-329f-47b1-8db6-8b4a0a2c7923,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5189,172c6cf7-329f-47b1-8db6-8b4a0a2c7923,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5190,2b9cd023-d1d6-4f1b-900e-93b71a67a64a,cassava,-10,30,10,50,1199478,119.56,143408217.17,3424215.49
5191,2b9cd023-d1d6-4f1b-900e-93b71a67a64a,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5192,2b9cd023-d1d6-4f1b-900e-93b71a67a64a,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5193,2b9cd023-d1d6-4f1b-900e-93b71a67a64a,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5194,2b9cd023-d1d6-4f1b-900e-93b71a67a64a,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5195,a50e83a7-9d3b-42b1-9168-84ff471201cf,cassava,0,30,10,50,1199478,119.56,143408217.17,3424215.49
5196,a50e83a7-9d3b-42b1-9168-84ff471201cf,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5197,a50e83a7-9d3b-42b1-9168-84ff471201cf,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5198,a50e83a7-9d3b-42b1-9168-84ff471201cf,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5199,a50e83a7-9d3b-42b1-9168-84ff471201cf,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5200,1720c844-65aa-4971-bf07-5fea11b84e3f,cassava,10,30,10,50,1199478,119.56,143408217.17,3424215.49
5201,1720c844-65aa-4971-bf07-5fea11b84e3f,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5202,1720c844-65aa-4971-bf07-5fea11b84e3f,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5203,1720c844-65aa-4971-bf07-5fea11b84e3f,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5204,1720c844-65aa-4971-bf07-5fea11b84e3f,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5205,96be0b63-9c18-4221-abbe-d962c00386bf,cassava,20,30,10,50,1199478,119.56,143408217.17,3424215.49
5206,96be0b63-9c18-4221-abbe-d962c00386bf,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5207,96be0b63-9c18-4221-abbe-d962c00386bf,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5208,96be0b63-9c18-4221-abbe-d962c00386bf,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5209,96be0b63-9c18-4221-abbe-d962c00386bf,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5210,ede9c6fc-1831-4fea-9350-7bfe21054a6b,cassava,30,30,10,50,1199478,119.56,143408217.17,3424215.49
5211,ede9c6fc-1831-4fea-9350-7bfe21054a6b,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5212,ede9c6fc-1831-4fea-9350-7bfe21054a6b,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5213,ede9c6fc-1831-4fea-9350-7bfe21054a6b,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5214,ede9c6fc-1831-4fea-9350-7bfe21054a6b,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5215,6feeae65-86d7-49c3-aa47-df2c26b350a7,cassava,40,30,10,50,1199478,119.56,143408217.17,3424215.49
5216,6feeae65-86d7-49c3-aa47-df2c26b350a7,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5217,6feeae65-86d7-49c3-aa47-df2c26b350a7,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5218,6feeae65-86d7-49c3-aa47-df2c26b350a7,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5219,6feeae65-86d7-49c3-aa47-df2c26b350a7,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5220,d45884c6-37c2-4184-b42c-f1f84fd1aa53,cassava,50,30,10,50,1199478,119.56,143408217.17,3424215.49
5221,d45884c6-37c2-4184-b42c-f1f84fd1aa53,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5222,d45884c6-37c2-4184-b42c-f1f84fd1aa53,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5223,d45884c6-37c2-4184-b42c-f1f84fd1aa53,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5224,d45884c6-37c2-4184-b42c-f1f84fd1aa53,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5225,2b4c0b52-45c4-4838-9a9a-d61463923d38,cassava,-50,30,20,50,1199478,119.56,143408217.17,3424215.49
5226,2b4c0b52-45c4-4838-9a9a-d61463923d38,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5227,2b4c0b52-45c4-4838-9a9a-d61463923d38,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5228,2b4c0b52-45c4-4838-9a9a-d61463923d38,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5229,2b4c0b52-45c4-4838-9a9a-d61463923d38,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5230,215c5210-9d91-42b3-9581-0f2cf0c7c94d,cassava,-40,30,20,50,1199478,119.56,143408217.17,3424215.49
5231,215c5210-9d91-42b3-9581-0f2cf0c7c94d,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5232,215c5210-9d91-42b3-9581-0f2cf0c7c94d,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5233,215c5210-9d91-42b3-9581-0f2cf0c7c94d,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5234,215c5210-9d91-42b3-9581-0f2cf0c7c94d,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5235,cc3f28e4-29d1-4612-8fa2-ea8727daadc4,cassava,-30,30,20,50,1199478,119.56,143408217.17,3424215.49
5236,cc3f28e4-29d1-4612-8fa2-ea8727daadc4,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5237,cc3f28e4-29d1-4612-8fa2-ea8727daadc4,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5238,cc3f28e4-29d1-4612-8fa2-ea8727daadc4,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5239,cc3f28e4-29d1-4612-8fa2-ea8727daadc4,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5240,96a0ea62-38db-450c-a8a2-5f1c4bd187cf,cassava,-20,30,20,50,1199478,119.56,143408217.17,3424215.49
5241,96a0ea62-38db-450c-a8a2-5f1c4bd187cf,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5242,96a0ea62-38db-450c-a8a2-5f1c4bd187cf,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5243,96a0ea62-38db-450c-a8a2-5f1c4bd187cf,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5244,96a0ea62-38db-450c-a8a2-5f1c4bd187cf,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5245,d5aa630c-be69-4aaf-a7b9-794ecaa87fe1,cassava,-10,30,20,50,1199478,119.56,143408217.17,3424215.49
5246,d5aa630c-be69-4aaf-a7b9-794ecaa87fe1,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5247,d5aa630c-be69-4aaf-a7b9-794ecaa87fe1,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5248,d5aa630c-be69-4aaf-a7b9-794ecaa87fe1,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5249,d5aa630c-be69-4aaf-a7b9-794ecaa87fe1,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5250,1ea9a692-2754-4237-84c6-427ee61c7cb4,cassava,0,30,20,50,1199478,119.56,143408217.17,3424215.49
5251,1ea9a692-2754-4237-84c6-427ee61c7cb4,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5252,1ea9a692-2754-4237-84c6-427ee61c7cb4,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5253,1ea9a692-2754-4237-84c6-427ee61c7cb4,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5254,1ea9a692-2754-4237-84c6-427ee61c7cb4,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5255,df62c66d-50e3-4c1d-8bc8-b4daa4889945,cassava,10,30,20,50,1199478,119.56,143408217.17,3424215.49
5256,df62c66d-50e3-4c1d-8bc8-b4daa4889945,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5257,df62c66d-50e3-4c1d-8bc8-b4daa4889945,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5258,df62c66d-50e3-4c1d-8bc8-b4daa4889945,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5259,df62c66d-50e3-4c1d-8bc8-b4daa4889945,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5260,b1e59c8d-6683-4419-bed0-ade94c01cd6c,cassava,20,30,20,50,1199478,119.56,143408217.17,3424215.49
5261,b1e59c8d-6683-4419-bed0-ade94c01cd6c,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
5262,b1e59c8d-6683-4419-bed0-ade94c01cd6c,maize,0,0,0,0,30906.61,2672.2,82588561.6,25579883.95
5263,b1e59c8d-6683-4419-bed0-ade94c01cd6c,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
5264,b1e59c8d-6683-4419-bed0-ade94c01cd6c,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
5265,d45f9c84-cd85-4ccc-b340-27306b1e2a8b,cassava,30,30,20,50,1199478,119.56,143408217.17,3424215.49
5266,d45f9c84-cd85-4ccc-b340-27306b1e2a8b,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
